Format=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1557520731101526,-1.887418,-2.298549,-2.615537,-6.025830,1.448645,1.864762,46.388709,-17.695642,5.361010,4635478268936454100.000000,0.580455,-0.372711,0.521138,0.502568,-4.535050,3.680532,3.991821,0.097201,0.309229,-3.254646,17.151402,-18.066957,-38.471632,4635475155085164500.000000,-0.320351,-0.393559,-0.797964,0.325177,-5.381203,-1.042300,4.803689,-1.419990,-2.725109,-4.292003,5.057777,41.227416,-31.166705,4635475584581894100.000000,-0.577771,-0.732532,-0.341385,-0.114166,-2.392915,-3.170066,-3.247096,-4.155647,-1.247254,-1.032102,45.606725,18.234015,-15.662143,4635475691956076500.000000,-0.431567,-0.396699,-0.780508,0.217226,-0.580073,-10.131329,-15.403096,-19.922734,1.455255,-2.164294,46.689517,6.299763,21.702712,4635475477207711700.000000,0.605576,0.458191,0.650361,0.019204
1557520731109859,-2.059348,-2.409959,-2.186823,-5.875216,1.244492,1.864141,45.923825,-18.756769,4.998110,4635478383255876600.000000,0.563944,-0.385738,0.514671,0.517965,-4.077314,3.790389,3.839242,0.648863,0.053956,-3.042631,17.743428,-17.847229,-38.355666,4635475155085164500.000000,-0.312984,-0.388138,-0.800602,0.332304,-5.085965,-0.545708,5.090039,-1.172454,-2.842607,-4.273580,2.842638,41.575859,-30.720603,4635475682679689200.000000,-0.587026,-0.724965,-0.347193,-0.096353,-2.832223,-3.662373,-3.031431,-3.719858,-1.286063,-0.815995,45.114309,18.738516,-15.772000,4635475691956076500.000000,-0.437747,-0.398792,-0.776371,0.215847,-2.030074,-15.986383,-13.778970,-19.054296,1.842003,-2.223097,46.042264,3.261955,23.803458,4635475477207711700.000000,0.635023,0.403287,0.655392,0.067574
1557520731118192,-2.485002,-2.352683,-0.775922,-5.706128,1.197758,1.849411,45.572199,-19.723044,4.530315,4635478483684818900.000000,0.547445,-0.398012,0.508079,0.532678,-3.277798,4.040609,3.686645,1.301455,-0.170879,-2.863190,18.335444,-17.706860,-38.196994,4635475155085164500.000000,-0.305412,-0.383881,-0.801648,0.341642,-5.127396,0.244043,5.321657,-0.940494,-2.971796,-4.222238,0.520808,41.923199,-30.231014,4635475799330258900.000000,-0.595454,-0.717724,-0.352475,-0.077901,-3.121090,-4.000023,-2.807650,-3.254533,-1.330567,-0.598823,44.654585,19.157578,-15.881858,4635475691956076500.000000,-0.443489,-0.402351,-0.771242,0.215908,-6.679065,-15.295630,-15.306880,-18.366539,1.951353,-1.890033,45.693527,0.206064,25.347648,4635475477207711700.000000,0.659080,0.348592,0.656459,0.114711
1557520731126525,-3.316628,-2.165255,-0.545548,-5.550996,1.177053,1.792665,45.170363,-20.488919,4.109379,4635478483684818900.000000,0.531020,-0.409720,0.501362,0.546610,-2.527003,4.449541,3.570685,2.016574,-0.369556,-2.714180,18.897002,-17.688510,-37.757574,4635475155085164500.000000,-0.297398,-0.380747,-0.801064,0.353388,-5.077708,1.383351,5.340982,-0.769674,-3.107122,-4.117595,-1.742254,42.171288,-29.726285,4635475799330258900.000000,-0.603244,-0.710742,-0.357013,-0.059023,-3.454739,-3.885987,-2.701899,-2.809177,-1.389312,-0.387000,44.414583,19.393514,-15.983572,4635475691956076500.000000,-0.448847,-0.407283,-0.765124,0.217352,-11.667747,-11.534256,-10.883321,-18.131925,1.704061,-1.263835,45.083543,-3.129946,26.365152,4635475477207711700.000000,0.679395,0.294326,0.652366,0.161906
1557520731134858,-4.577054,-1.744519,-0.597669,-5.471903,0.807042,1.733642,44.609853,-21.429983,3.688852,4635478597964756000.000000,0.515328,-0.420244,0.493609,0.560519,-2.075316,4.992718,3.186242,2.742342,-0.531913,-2.597753,19.226630,-17.999730,-37.159437,4635475155085164500.000000,-0.288743,-0.378610,-0.798875,0.367534,-4.653045,2.646015,5.200067,-0.677383,-3.227799,-3.952813,-3.793119,42.215315,-29.308056,4635475750294245400.000000,-0.610609,-0.703915,-0.360632,-0.040044,-3.837225,-3.328497,-2.644932,-2.422174,-1.445920,-0.203290,43.987298,19.389418,-16.268430,4635475691956076500.000000,-0.453868,-0.413336,-0.758128,0.220000,-11.939280,-8.542361,-5.252567,-17.924148,1.499137,-0.702581,44.198342,-7.060361,26.809664,4635475477207711700.000000,0.695850,0.240605,0.643600,0.209000
1557520731143191,-5.214126,-1.361991,1.126491,-5.388020,0.508453,1.723764,44.098546,-22.441733,3.136450,4635478926941522900.000000,0.500138,-0.429626,0.485119,0.574407,-1.953171,5.615291,2.569770,3.415288,-0.641408,-2.510695,19.360924,-18.597849,-36.634506,4635475155085164500.000000,-0.279279,-0.377319,-0.795181,0.383824,-3.953529,3.753077,4.987756,-0.677630,-3.319647,-3.763856,-5.882848,42.277972,-28.896207,4635475691956076500.000000,-0.617798,-0.697047,-0.363315,-0.021264,-4.333716,-2.905315,-2.551330,-2.090671,-1.494702,-0.048755,43.490834,19.417923,-16.646890,4635475691956076500.000000,-0.458563,-0.420305,-0.750349,0.223698,-10.100654,-8.915713,-5.515458,-17.483765,1.360679,-0.423034,43.702879,-10.906854,26.470790,4635475477207711700.000000,0.708270,0.187696,0.631161,0.254479
1557520731151524,-5.334388,-0.754726,2.427997,-5.258550,0.676344,1.711784,43.780148,-23.208654,2.473380,4635479127929913300.000000,0.484598,-0.438893,0.477003,0.587372,-2.343694,6.353802,2.105832,4.004389,-0.730062,-2.446068,19.659933,-19.385203,-36.054686,4635475155085164500.000000,-0.268996,-0.376666,-0.790074,0.401930,-3.225878,4.676047,4.632404,-0.793419,-3.355540,-3.559581,-7.907661,42.478865,-28.399940,4635475691956076500.000000,-0.625084,-0.689869,-0.365159,-0.003079,-4.931866,-2.994917,-2.351930,-1.828285,-1.551670,0.091877,43.124649,19.332437,-16.895068,4635475691956076500.000000,-0.463051,-0.427941,-0.741865,0.228225,-10.553242,-11.131139,0.690044,-16.657634,1.106336,0.043473,43.216596,-14.726879,25.665399,4635475477207711700.000000,0.716702,0.137743,0.615409,0.297719
1557520731159857,-5.783801,0.413165,1.243527,-5.073128,0.660932,1.662052,43.451551,-23.907648,1.707633,4635479127929913300.000000,0.469293,-0.447592,0.468964,0.599581,-3.143193,7.232667,1.849471,4.499999,-0.840602,-2.416153,20.160406,-20.325081,-35.334512,4635475155085164500.000000,-0.258019,-0.376323,-0.783638,0.421566,-2.769478,5.400209,4.161641,-0.999982,-3.334175,-3.333122,-9.872160,42.535894,-27.689007,4635475691956076500.000000,-0.632664,-0.682190,-0.366270,0.014136,-5.440433,-3.641875,-1.822972,-1.652069,-1.625721,0.201880,42.758466,19.055757,-17.021189,4635475691956076500.000000,-0.467509,-0.435873,-0.732804,0.233341,-6.923039,-13.403500,9.829844,-13.095459,2.323400,0.400074,41.983370,-18.147598,24.979556,4635475477207711700.000000,0.716754,0.097223,0.605183,0.332514
1557520731168190,-6.214100,1.098666,1.580637,-4.880244,0.342904,1.595832,43.048735,-24.600294,0.953954,4635479127929913300.000000,0.454918,-0.455001,0.460440,0.611570,-3.954979,8.276268,1.678558,4.894685,-0.985852,-2.420952,20.502279,-21.350440,-34.473993,4635475155085164500.000000,-0.246534,-0.375923,-0.775986,0.442434,-2.592223,5.853428,3.591147,-1.262319,-3.262224,-3.087618,-11.705449,42.419407,-26.780196,4635475691956076500.000000,-0.640643,-0.673913,-0.366760,0.030085,-5.900226,-4.903248,-1.314348,-1.576232,-1.702269,0.278784,42.327155,18.677343,-17.232774,4635475691956076500.000000,-0.468604,-0.454107,-0.716872,0.245544,-9.826922,-24.100995,-2.370141,-7.752493,2.683382,0.111652,40.702586,-20.423290,24.581026,4635475477207711700.000000,0.712632,0.071164,0.602341,0.352529
1557520731176523,-6.044997,1.202561,5.079880,-4.730939,0.506444,1.504610,42.600456,-25.130373,0.148558,4635479185044936700.000000,0.440539,-0.462493,0.452224,0.622510,-4.583722,9.435978,1.361276,5.169239,-1.137001,-2.446583,20.526789,-22.266061,-33.436416,4635475155085164500.000000,-0.234688,-0.375180,-0.767306,0.464115,-2.505717,6.234434,3.092261,-1.506236,-3.139409,-2.787052,-13.319009,42.420963,-25.836897,4635475691956076500.000000,-0.648923,-0.665198,-0.366648,0.044496,-6.298976,-5.981522,-1.302100,-1.638169,-1.808360,0.305490,41.867379,18.323352,-17.631504,4635475691956076500.000000,-0.469600,-0.472104,-0.699896,0.258340,-14.623022,-23.159081,2.588960,-3.253030,1.903116,0.436108,39.656864,-21.467718,24.647471,4635475477207711700.000000,0.708155,0.060348,0.603305,0.361798
