Format=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1557505687163870,-14.665411,0.895084,9.294956,-0.091362,0.605537,-0.225324,42.073633,16.895046,-21.865432,4635493838729773100.000000,0.564501,0.408230,0.384357,-0.605769,-17.352187,4.886476,6.677280,-0.247613,-0.657006,-0.204435,49.919010,-4.663228,5.755561,4635490188007571500.000000,-0.740488,0.197785,-0.606167,-0.212415,-12.513272,-3.917210,0.136138,-0.572194,0.066841,1.076787,41.956064,-6.332810,-27.382964,4635490188007571500.000000,-0.469048,0.509233,-0.184083,-0.697703,-10.241154,-5.298035,1.612900,0.663044,0.431661,-0.292596,40.360011,13.426701,24.554024,4635489865885024300.000000,0.653819,-0.032679,0.745431,-0.125637,-22.396516,17.715654,-13.047001,-3.266277,-0.620950,4.741152,31.569701,-14.209417,-30.104813,4635490510130118700.000000,0.282673,0.587387,-0.116484,-0.749335
1557505687172203,-14.700335,1.050853,8.254513,0.026277,0.501596,-0.236840,42.030090,16.964339,-21.700792,4635493838729773100.000000,0.563038,0.409189,0.385911,-0.605496,-17.782503,4.561432,6.187211,-0.407033,-0.756458,-0.087828,49.834882,-4.663228,5.574067,4635490188007571500.000000,-0.742455,0.197767,-0.603583,-0.212922,-13.046884,-4.364197,0.721215,-0.423738,0.225892,1.036120,42.426587,-6.717881,-27.456502,4635490188007571500.000000,-0.464973,0.509912,-0.185450,-0.699569,-8.464449,-5.758320,2.414127,1.028579,0.481414,-0.214395,40.245660,13.962090,24.630047,4635489865885024300.000000,0.652355,-0.030263,0.746163,-0.129450,-27.776952,30.180112,-23.086857,-3.190408,0.819973,4.784500,31.130243,-14.818386,-30.428983,4635490510130118700.000000,0.305689,0.583721,-0.117190,-0.743028
1557505687180536,-14.428823,1.680644,8.284534,0.119633,0.514384,-0.229017,42.124114,17.164922,-21.464579,4635493838729773100.000000,0.561412,0.410410,0.387244,-0.605329,-17.598991,4.066574,5.380286,-0.508448,-0.852108,0.048044,49.768262,-4.681748,5.276430,4635490188007571500.000000,-0.744450,0.197641,-0.600716,-0.214177,-13.434032,-4.613515,1.268256,-0.232595,0.380740,0.991754,42.661048,-6.874829,-27.535485,4635490188007571500.000000,-0.461305,0.510696,-0.187576,-0.700858,-9.462377,-6.213371,1.185502,1.242152,0.694669,0.155753,40.213969,14.398335,24.495964,4635489865885024300.000000,0.650435,-0.026000,0.747385,-0.132944,-28.022061,11.319783,-17.006679,-3.427099,0.554459,4.517205,30.952577,-15.398907,-30.583584,4635490605548068900.000000,0.328148,0.578730,-0.116786,-0.737395
1557505687188869,-15.095229,1.912283,8.245944,0.125262,0.451371,-0.208435,42.296671,17.344739,-21.288726,4635493751675893800.000000,0.559926,0.411516,0.388378,-0.605227,-17.134506,3.526501,4.572973,-0.544382,-0.906983,0.182710,49.774575,-4.842069,4.739304,4635490188007571500.000000,-0.746411,0.197279,-0.597735,-0.216019,-13.679616,-4.569280,1.716361,-0.045674,0.533314,0.924315,42.512333,-6.971405,-27.350052,4635490188007571500.000000,-0.458103,0.511608,-0.190393,-0.701533,-11.097688,-4.116508,0.587227,1.558787,0.668747,0.216343,40.145219,14.801180,24.376037,4635489865885024300.000000,0.648636,-0.020703,0.748335,-0.137250,-22.575236,-7.947130,-4.986303,-2.733315,-0.091883,4.406259,30.514569,-15.790895,-30.953810,4635490724878483500.000000,0.348111,0.572460,-0.119069,-0.732756
1557505687197202,-16.467392,1.555649,7.959913,0.059484,0.264682,-0.174715,42.317794,17.360914,-21.214480,4635493580459691000.000000,0.558938,0.412051,0.389184,-0.605258,-16.916209,3.038817,3.877876,-0.545235,-0.949424,0.294900,49.914750,-4.916635,4.222026,4635490188007571500.000000,-0.748362,0.196613,-0.594697,-0.218250,-13.990953,-4.216731,2.017737,0.096962,0.679188,0.850511,42.768394,-7.518978,-27.068990,4635490188007571500.000000,-0.455297,0.512722,-0.193744,-0.701629,-10.022121,-6.409624,2.440546,2.014662,0.878589,0.590464,40.050353,15.203987,24.127620,4635489865885024300.000000,0.646390,-0.012886,0.749571,-0.141975,-18.269719,-10.199396,2.224516,-1.028384,-0.404340,4.191360,29.769981,-16.477006,-31.341774,4635490724878483500.000000,0.363059,0.567590,-0.126451,-0.728039
1557505687205535,-17.176069,0.801264,7.546235,0.032678,0.128510,-0.153589,42.274239,17.275468,-21.304874,4635493516607225900.000000,0.558269,0.412214,0.389704,-0.605430,-17.094329,2.371133,3.421346,-0.496447,-1.005364,0.437213,49.886688,-5.019256,3.868049,4635490188007571500.000000,-0.750355,0.195382,-0.591632,-0.220825,-14.549221,-3.929618,2.161876,0.174873,0.805645,0.771805,43.006975,-7.985391,-26.776629,4635490188007571500.000000,-0.452775,0.514111,-0.197390,-0.701229,-14.648285,-0.453694,1.655598,2.139386,0.902345,0.499684,40.018654,15.729313,23.985412,4635489865885024300.000000,0.643961,-0.005001,0.750723,-0.147321,-15.353798,-6.406177,4.618894,0.680338,-0.249363,4.051831,29.132422,-17.759970,-31.492373,4635490724878483500.000000,0.373512,0.565674,-0.138413,-0.722041
1557505687213868,-16.971447,0.009573,6.974479,0.093874,0.135659,-0.167569,42.303920,17.328535,-21.288748,4635493516607225900.000000,0.557448,0.412515,0.390111,-0.605720,-17.093953,1.841935,3.253776,-0.409833,-1.046559,0.612511,49.762345,-5.271332,3.506106,4635490188007571500.000000,-0.752346,0.193414,-0.588642,-0.223759,-14.968608,-3.886035,2.208082,0.205821,0.905209,0.662829,43.022680,-8.060675,-26.508068,4635490188007571500.000000,-0.450547,0.515810,-0.201076,-0.700368,1.576186,-15.614742,10.566831,2.556009,1.082450,0.858665,40.006447,16.168361,24.170428,4635489865885024300.000000,0.641119,0.005236,0.752019,-0.152992,-13.883676,-4.626052,1.264880,2.112977,0.058925,4.102373,28.748553,-19.342681,-31.459883,4635490677195276300.000000,0.380795,0.566699,-0.154278,-0.714175
1557505687222201,-15.536071,-0.224908,5.773188,0.070669,0.175724,-0.233603,42.317802,17.545306,-21.145218,4635493429589560300.000000,0.556434,0.412755,0.390782,-0.606057,-16.755741,1.388629,3.335952,-0.278106,-1.078857,0.824232,49.928969,-5.580793,3.066961,4635490211250074600.000000,-0.754309,0.190481,-0.585820,-0.227044,-15.058424,-4.061270,2.149083,0.192038,0.969698,0.553178,43.185417,-8.224865,-26.236925,4635490188007571500.000000,-0.448545,0.517804,-0.204602,-0.699160,-16.854847,1.062483,1.126975,2.149423,0.963298,1.411370,40.050768,16.571167,24.297646,4635489865885024300.000000,0.638922,0.016043,0.753139,-0.155894,-13.905880,-4.706020,-3.157859,3.454009,0.192110,4.137654,28.229264,-21.223730,-31.070856,4635490617504301100.000000,0.384935,0.569979,-0.173939,-0.704766
1557505687230534,-14.882897,-0.720115,5.769994,0.211461,-0.000314,-0.212353,42.269293,17.570459,-21.208143,4635493301858861100.000000,0.555516,0.412911,0.390652,-0.606874,-16.140156,1.060724,3.585681,-0.145613,-1.067397,1.033681,50.118648,-5.824915,2.540453,4635490402755936300.000000,-0.756140,0.186613,-0.583303,-0.230620,-14.828515,-4.414993,2.175238,0.182196,1.006322,0.458494,43.515017,-8.615500,-25.858786,4635490188007571500.000000,-0.446757,0.519992,-0.207960,-0.697689,-14.233195,-0.353351,2.770065,2.266879,0.861663,1.171256,40.243720,16.974039,24.025060,4635489865885024300.000000,0.636798,0.026340,0.753831,-0.159791,-13.162642,-2.423752,-3.778352,4.516090,0.243299,4.032352,27.407362,-23.317936,-30.324884,4635490617504301100.000000,0.386060,0.574863,-0.196287,-0.694235
1557505687238867,-14.396828,-0.533799,7.170621,0.247804,-0.020977,-0.182467,42.262032,17.468794,-21.449348,4635493301858861100.000000,0.554644,0.413147,0.390332,-0.607717,-15.480956,1.053796,3.777039,-0.032563,-1.039192,1.205508,49.950710,-6.095461,2.112865,4635490402755936300.000000,-0.757522,0.182689,-0.580865,-0.235331,-14.681754,-4.751278,2.271731,0.161457,1.010854,0.379384,43.838516,-9.000609,-25.490585,4635490188007571500.000000,-0.445141,0.522288,-0.211089,-0.696064,-7.799089,-8.563215,7.157945,2.753478,0.996289,1.396758,40.475689,17.320389,23.580618,4635489865885024300.000000,0.634248,0.038723,0.754417,-0.164577,-12.068388,-0.699979,-1.856422,5.391383,0.313487,3.747712,26.607036,-25.558459,-29.488088,4635490617504301100.000000,0.384054,0.581192,-0.220236,-0.682799
