pFormat=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1557515817691416,-9.473988,1.058370,0.407052,-0.462244,0.031483,-0.730809,41.250915,-16.553109,0.622578,4635483101311533100.000000,-0.144641,0.890771,0.315672,0.293184,-4.963912,9.534322,1.352771,-0.561195,-1.199745,1.436653,22.366759,-10.416530,-33.845196,4635479879549190100.000000,0.316503,0.431858,-0.125329,-0.835235,-10.137551,-2.355024,0.472485,2.489186,0.848144,0.946590,24.465439,36.902981,-7.037676,4635480953291014100.000000,0.518292,0.035862,0.605463,-0.602911,-10.859949,-1.849393,-3.935265,-1.380721,0.133772,1.199404,44.426930,-6.199266,-9.492475,4635479664800825300.000000,0.934173,0.336595,-0.108224,0.048086,-6.749888,-9.826977,-4.449437,0.292558,-0.830466,0.763662,39.359794,10.638951,16.780581,4635480845916831700.000000,-0.572451,-0.174252,-0.775296,0.202120
1557515817699749,-9.952838,0.400758,0.208178,-0.418199,-0.037903,-0.684051,41.383099,-16.436155,0.575324,4635483008948862000.000000,-0.144063,0.890451,0.316505,0.293542,-4.804792,9.941332,1.340090,-0.807689,-1.116228,1.455688,22.010892,-10.475733,-34.139078,4635479879549190100.000000,0.322511,0.426344,-0.126974,-0.835521,-10.405941,-1.964550,0.293558,2.331783,0.838654,1.001929,24.602958,36.838906,-7.715728,4635480953291014100.000000,0.518436,0.045449,0.600883,-0.606711,-14.716235,1.977705,-3.109171,-0.991098,-0.395882,1.164808,44.114071,-6.389700,-9.650472,4635479664800825300.000000,0.935153,0.332160,-0.111787,0.051593,-9.805989,-4.796330,-9.738816,0.321984,-1.279153,0.624556,39.116073,10.483426,16.328856,4635480845916831700.000000,-0.577227,-0.175341,-0.771437,0.202361
1557515817708082,-10.191837,-0.793109,0.462172,-0.275369,-0.020198,-0.627452,41.346354,-16.209236,0.470718,4635482886563168300.000000,-0.144107,0.890101,0.317287,0.293740,-4.597211,9.970321,1.525347,-0.953045,-1.042366,1.449519,21.672819,-10.577958,-34.518345,4635479815980170200.000000,0.328768,0.420864,-0.127997,-0.835704,-10.735508,-1.560948,0.079850,2.116861,0.846831,1.068480,25.031775,36.434301,-8.224585,4635480953291014100.000000,0.518714,0.054757,0.596778,-0.609749,-12.049689,-5.231784,1.254887,-0.692828,-0.401948,0.560658,43.863310,-6.511438,-10.003744,4635479664800825300.000000,0.935820,0.329155,-0.114473,0.052860,-7.729386,-5.371984,-3.809633,0.439845,-1.104370,0.636440,38.898710,10.398793,15.887206,4635480841909947400.000000,-0.581344,-0.176899,-0.767863,0.202811
1557515817716415,-10.572297,-1.253597,0.670267,-0.151557,-0.067982,-0.514238,41.365870,-15.960095,0.446540,4635482886563168300.000000,-0.144684,0.889885,0.317825,0.293527,-4.697487,9.893852,2.081747,-1.000026,-1.011220,1.441367,21.064363,-10.491639,-34.932485,4635479664800825300.000000,0.335069,0.415401,-0.128795,-0.835812,-11.057098,-1.432268,-0.081248,1.867812,0.861207,1.141655,25.581300,35.972227,-8.639830,4635480970890382300.000000,0.519151,0.063741,0.593257,-0.611936,-10.936089,-10.168600,0.262108,-0.816630,-0.022899,0.078637,43.672910,-6.312704,-10.339301,4635479664800825300.000000,0.936931,0.325804,-0.115058,0.052668,-8.761899,-4.629643,-6.934042,0.332033,-1.177622,0.446757,39.054662,10.014958,15.711382,4635480738542649300.000000,-0.585599,-0.177523,-0.764318,0.203412
1557515817724748,-11.137532,-1.098546,1.116723,-0.062745,-0.130868,-0.406977,41.556070,-15.906367,0.488296,4635482886563168300.000000,-0.145638,0.889836,0.318107,0.292897,-5.010771,10.005465,2.829635,-0.994249,-1.008571,1.449978,20.344126,-10.395725,-35.261212,4635479664800825300.000000,0.341364,0.409920,-0.129618,-0.835844,-11.357845,-1.476680,-0.118074,1.621386,0.889326,1.210223,26.041558,35.595621,-8.963818,4635481060665196500.000000,0.519717,0.072429,0.590352,-0.613297,-12.962167,-11.075486,1.344738,-0.726659,0.135825,-0.144053,43.483133,-5.826854,-10.233003,4635479704668306400.000000,0.938035,0.322871,-0.114709,0.051836,-9.667514,-1.407768,-5.611963,0.543346,-1.016125,0.627312,39.139661,9.500940,15.709513,4635480738542649300.000000,-0.589322,-0.179368,-0.760833,0.204109
1557515817733081,-11.399656,-1.055085,1.529926,0.057903,-0.148711,-0.337035,41.688282,-15.918338,0.488296,4635482886563168300.000000,-0.147102,0.889828,0.318285,0.291996,-5.365282,10.241018,3.346078,-0.986184,-0.986674,1.493642,19.786454,-10.438203,-35.526162,4635479664800825300.000000,0.347781,0.404472,-0.130507,-0.835715,-11.756712,-1.609173,-0.099660,1.395064,0.916785,1.271250,26.372975,35.302419,-9.134732,4635481060665196500.000000,0.520405,0.080842,0.588017,-0.613905,-13.569901,-8.675907,-0.029741,-0.678123,0.238055,-0.254405,43.562226,-5.238807,-9.881054,4635479812037704700.000000,0.939137,0.320155,-0.113804,0.050713,-10.466111,-6.083537,-3.893198,0.412245,-1.469187,0.126219,39.215610,9.266762,15.343333,4635480738542649300.000000,-0.593991,-0.179437,-0.756568,0.206352
1557515817741414,-11.099515,-0.736703,1.577741,0.183358,-0.047237,-0.313407,41.651549,-15.733191,0.483049,4635482886563168300.000000,-0.149194,0.889649,0.318461,0.291289,-5.615782,10.351502,3.574030,-0.969409,-0.926977,1.565557,19.593875,-10.476691,-35.786130,4635479696576264200.000000,0.354424,0.399185,-0.131483,-0.835313,-12.045147,-1.668200,-0.111865,1.186004,0.933310,1.341597,26.777737,35.030561,-9.275628,4635481060665196500.000000,0.521270,0.089011,0.586186,-0.613793,-11.065993,-5.175420,-0.637773,-0.460735,0.281184,-0.255586,43.972345,-4.809452,-9.838420,4635479879549190100.000000,0.939963,0.318276,-0.112692,0.049714,-7.198878,-9.542026,-2.768117,0.835817,-0.835988,0.536395,39.359383,8.970616,14.973942,4635480738542649300.000000,-0.596680,-0.182385,-0.753170,0.208433
1557515817749747,-10.934518,-0.179247,1.244826,0.261652,0.040561,-0.298603,41.639562,-15.484015,0.512821,4635482886563168300.000000,-0.151711,0.889329,0.318616,0.290794,-5.866646,10.154819,3.618374,-0.954652,-0.864711,1.654799,19.187190,-10.432347,-36.105253,4635479772175007700.000000,0.361357,0.394056,-0.132561,-0.834607,-11.828276,-1.743010,-0.120076,1.011079,0.960501,1.400696,27.216777,34.568455,-9.291399,4635481095820833800.000000,0.522254,0.097008,0.584798,-0.613067,-9.098928,-2.509193,-0.450035,-0.434274,0.192212,-0.231150,44.377309,-4.479866,-9.961241,4635479879549190100.000000,0.940702,0.316504,-0.111963,0.048674,-9.910548,1.860935,-6.908248,1.075352,-1.341739,0.263001,39.438060,8.598072,14.525439,4635480738542649300.000000,-0.600511,-0.184624,-0.748480,0.212316
1557515817758080,-10.837933,0.087482,1.245577,0.361182,0.071845,-0.285336,41.756490,-15.461744,0.561541,4635482886563168300.000000,-0.154653,0.888921,0.318815,0.290276,-6.198964,10.027264,3.550629,-0.958702,-0.796640,1.752744,18.437110,-10.456760,-36.544683,4635479772175007700.000000,0.368643,0.389070,-0.133677,-0.833581,-11.380565,-1.920561,-0.105868,0.867355,0.998819,1.459486,27.778363,34.165790,-9.452107,4635481275413561300.000000,0.523325,0.104926,0.583798,-0.611802,-7.790861,-2.288442,-0.534071,-0.419619,0.112706,-0.143059,44.655292,-4.181999,-9.893296,4635479879549190100.000000,0.941363,0.314764,-0.111663,0.047866,-8.572806,-9.259401,-1.313138,1.192856,-1.038283,0.253009,39.669500,8.386937,14.168734,4635480738542649300.000000,-0.603268,-0.187386,-0.744412,0.216344
1557515817766413,-10.456100,0.335145,1.068009,0.429395,0.151888,-0.285822,41.878454,-15.552232,0.603508,4635482886563168300.000000,-0.157951,0.888363,0.319037,0.289964,-6.429175,10.020903,3.343624,-1.014259,-0.702630,1.854049,17.884017,-10.452288,-36.908309,4635479772175007700.000000,0.376389,0.384234,-0.134612,-0.832211,-10.951359,-1.917002,-0.053485,0.739155,1.025869,1.508071,28.287890,33.753910,-9.565050,4635481275413561300.000000,0.524481,0.112744,0.583124,-0.610061,-7.973837,-4.025569,0.095679,-0.514299,0.178182,-0.104230,44.918925,-4.028443,-9.669432,4635479839712260100.000000,0.942165,0.312622,-0.111171,0.047260,-8.108700,-5.214967,-5.017193,1.563222,-0.997464,0.536605,40.209332,8.399595,14.058867,4635480738542649300.000000,-0.605832,-0.191986,-0.739847,0.220759
